Round,Accuracy
0,0.7649
1,0.8543
2,0.8423
3,0.8429
4,0.8273
5,0.8256
6,0.8251
7,0.8262
8,0.8191
9,0.8128
10,0.8193
11,0.8164
12,0.8372
13,0.8115
14,0.8133
15,0.8084
16,0.8067
17,0.8059
18,0.8067
19,0.8135
20,0.8411
21,0.8131
22,0.8133
23,0.8474
24,0.8442
25,0.8131
26,0.817
27,0.8127
28,0.8425
29,0.8439
30,0.8165
31,0.8437
32,0.8437
33,0.8411
34,0.8075
35,0.8412
36,0.8119
37,0.8426
38,0.813
39,0.8423
40,0.8414
41,0.8119
42,0.8121
43,0.8414
44,0.8397
45,0.8412
46,0.8399
47,0.8096
48,0.8412
49,0.8397
50,0.8396
