Round,Accuracy
0,0.2351
1,0.8495
2,0.8584
3,0.8581
4,0.858
5,0.8587
6,0.8583
7,0.8586
8,0.8564
9,0.8567
10,0.8554
11,0.8549
12,0.8524
13,0.8515
14,0.8551
15,0.8534
16,0.8544
17,0.8512
18,0.8521
19,0.858
20,0.8575
21,0.8561
22,0.8558
23,0.8543
24,0.8515
25,0.8524
26,0.8508
27,0.8515
28,0.8514
29,0.8486
30,0.8486
31,0.8468
32,0.8495
33,0.8469
34,0.8517
35,0.8475
36,0.8472
37,0.8489
38,0.8508
39,0.846
40,0.8489
41,0.8462
42,0.8491
43,0.8491
44,0.8478
45,0.8483
46,0.8466
47,0.8465
48,0.8485
49,0.8471
50,0.8477
