Round,Accuracy
0,0.1003
1,0.3401
2,0.4517
3,0.4905
4,0.5018
5,0.5168
6,0.527
7,0.5387
8,0.5447
9,0.5527
10,0.5547
11,0.5593
12,0.5679
13,0.5729
14,0.5742
15,0.5785
16,0.5795
17,0.5845
18,0.5876
19,0.5946
20,0.5959
21,0.5968
22,0.6031
23,0.6063
24,0.6083
25,0.6071
26,0.6102
27,0.6083
28,0.6149
29,0.617
30,0.6184
31,0.6209
32,0.6216
33,0.622
34,0.6214
35,0.6205
36,0.6226
37,0.6237
38,0.6229
39,0.6267
40,0.6282
41,0.6284
42,0.6283
43,0.6273
44,0.6299
45,0.6308
46,0.6286
47,0.6312
48,0.6317
49,0.629
50,0.6329
