Round,Accuracy
0,0.1
1,0.2213
2,0.3917
3,0.4815
4,0.5325
5,0.5532
6,0.5714
7,0.5775
8,0.5813
9,0.586
10,0.5911
11,0.5978
12,0.6023
13,0.6053
14,0.608
15,0.6123
16,0.6097
17,0.6131
18,0.6146
19,0.6158
20,0.6188
21,0.6191
22,0.6184
23,0.6205
24,0.6209
25,0.6248
26,0.6279
27,0.6294
28,0.6286
29,0.632
30,0.6324
31,0.6342
32,0.634
33,0.6341
34,0.6355
35,0.6378
36,0.6383
37,0.639
38,0.6375
39,0.6383
40,0.6407
41,0.6385
42,0.6384
43,0.639
44,0.64
45,0.6403
46,0.6396
47,0.643
48,0.6407
49,0.6413
50,0.6416
