Round,Accuracy
0,0.0946
1,0.2848
2,0.428
3,0.4824
4,0.5077
5,0.5184
6,0.533
7,0.5414
8,0.5512
9,0.5593
10,0.5685
11,0.5732
12,0.5752
13,0.5773
14,0.5835
15,0.5875
16,0.5977
17,0.5988
18,0.6012
19,0.6059
20,0.6089
21,0.6141
22,0.6165
23,0.6177
24,0.6223
25,0.6224
26,0.6235
27,0.624
28,0.6242
29,0.626
30,0.6284
31,0.6271
32,0.6286
33,0.6288
34,0.6301
35,0.6332
36,0.6369
37,0.636
38,0.6345
39,0.6375
40,0.6403
41,0.6392
42,0.6411
43,0.64
44,0.6415
45,0.6431
46,0.6436
47,0.6451
48,0.6459
49,0.6464
50,0.6465
