Round,Accuracy
0,0.1
1,0.1388
2,0.1811
3,0.2148
4,0.2407
5,0.2605
6,0.295
7,0.3191
8,0.3172
9,0.3553
10,0.355
11,0.3703
12,0.3919
13,0.3954
14,0.4131
15,0.4193
16,0.4249
17,0.4289
18,0.4397
19,0.4364
20,0.4503
21,0.4515
22,0.4521
23,0.454
24,0.446
25,0.4638
26,0.4541
27,0.4623
28,0.4642
29,0.4497
30,0.4369
31,0.4329
32,0.4446
33,0.4317
34,0.4423
35,0.4247
36,0.4434
37,0.4333
38,0.4548
39,0.4357
40,0.4576
41,0.4605
42,0.4696
43,0.4617
44,0.4688
45,0.4643
46,0.4643
47,0.4509
48,0.4708
49,0.4789
50,0.492
