Round,Accuracy
0,0.1635
1,0.1229
2,0.0958
3,0.0785
4,0.1135
5,0.0974
6,0.0982
7,0.098
8,0.0958
9,0.0974
10,0.1251
11,0.098
12,0.0958
13,0.0822
14,0.0978
15,0.0983
16,0.0958
17,0.099
18,0.1849
19,0.1181
20,0.111
21,0.1819
22,0.1867
23,0.1311
24,0.3308
25,0.2766
26,0.1834
27,0.2427
28,0.1866
29,0.4208
30,0.3125
31,0.1614
32,0.3337
33,0.2291
34,0.2508
35,0.2188
36,0.3719
37,0.2154
38,0.3389
39,0.4648
40,0.6147
41,0.4476
42,0.4253
43,0.4397
44,0.5978
45,0.656
46,0.652
47,0.5954
48,0.5707
49,0.4981
50,0.5427
