Round,Accuracy
0,0.1358
1,0.1028
2,0.1032
3,0.1058
4,0.1135
5,0.1019
6,0.1066
7,0.1009
8,0.1032
9,0.0974
10,0.1031
11,0.0958
12,0.1028
13,0.1032
14,0.1138
15,0.2088
16,0.1817
17,0.1437
18,0.1033
19,0.1038
20,0.1093
21,0.1779
22,0.2628
23,0.2014
24,0.2047
25,0.2119
26,0.3557
27,0.3252
28,0.3899
29,0.238
30,0.2803
31,0.3675
32,0.409
33,0.2192
34,0.259
35,0.3079
36,0.438
37,0.3632
38,0.2957
39,0.3695
40,0.3962
41,0.417
42,0.4175
43,0.3368
44,0.462
45,0.4192
46,0.4995
47,0.4632
48,0.4809
49,0.4341
50,0.4128
