Round,Accuracy
0,0.0759
1,0.1269
2,0.1999
3,0.3287
4,0.4914
5,0.5972
6,0.679
7,0.7291
8,0.7576
9,0.7754
10,0.787
11,0.7959
12,0.807
13,0.8153
14,0.8169
15,0.8156
16,0.8104
17,0.8078
18,0.8067
19,0.8088
20,0.812
21,0.816
22,0.8184
23,0.8213
24,0.8233
25,0.8254
26,0.8283
27,0.8303
28,0.8339
29,0.8367
30,0.8391
31,0.841
32,0.8416
33,0.8428
34,0.8445
35,0.8453
36,0.8468
37,0.8472
38,0.8465
39,0.8467
40,0.8458
41,0.847
42,0.8476
43,0.849
44,0.8509
45,0.8526
46,0.8543
47,0.8556
48,0.8566
49,0.857
50,0.8572
