Round,Accuracy
0,0.0613
1,0.0776
2,0.2802
3,0.2852
4,0.3888
5,0.5136
6,0.6242
7,0.6945
8,0.7322
9,0.7562
10,0.7719
11,0.786
12,0.7987
13,0.8102
14,0.8174
15,0.8221
16,0.8233
17,0.8246
18,0.8252
19,0.8266
20,0.8283
21,0.8313
22,0.8327
23,0.8347
24,0.8364
25,0.8387
26,0.8402
27,0.8432
28,0.8438
29,0.845
30,0.846
31,0.8453
32,0.8458
33,0.8447
34,0.8455
35,0.8456
36,0.8464
37,0.8474
38,0.849
39,0.85
40,0.8509
41,0.8511
42,0.851
43,0.8518
44,0.8525
45,0.8519
46,0.8513
47,0.8514
48,0.8514
49,0.8508
50,0.8515
