Round,Accuracy
0,0.1021
1,0.3106
2,0.3569
3,0.3545
4,0.363
5,0.363
6,0.3635
7,0.3653
8,0.359
9,0.3573
10,0.3602
11,0.3595
12,0.3542
13,0.3489
14,0.3539
15,0.3493
16,0.3415
17,0.3467
18,0.34
19,0.3458
20,0.3447
21,0.335
22,0.3393
23,0.3368
24,0.3352
25,0.3337
26,0.336
27,0.3341
28,0.3231
29,0.3208
30,0.3199
31,0.3244
32,0.3282
33,0.3146
34,0.3209
35,0.3117
36,0.3206
37,0.308
38,0.3218
39,0.3181
40,0.3177
41,0.3095
42,0.3103
43,0.3158
44,0.3185
45,0.3075
46,0.3071
47,0.31
48,0.3127
49,0.2976
50,0.313
