Round,Accuracy
0,0.1562
1,0.9743
2,0.9831
3,0.9877
4,0.9894
5,0.9899
6,0.9906
7,0.991
8,0.9905
9,0.9907
10,0.9913
11,0.9917
12,0.9911
13,0.9913
14,0.9916
15,0.9924
16,0.9915
17,0.9913
18,0.9913
19,0.9918
20,0.9918
21,0.9916
22,0.9922
23,0.9921
24,0.9921
25,0.9924
26,0.9921
27,0.9923
28,0.9917
29,0.9925
30,0.9925
31,0.9926
32,0.9926
33,0.9928
34,0.9929
35,0.9924
36,0.9921
37,0.9924
38,0.993
39,0.9933
40,0.9929
41,0.9927
42,0.9926
43,0.9922
44,0.9926
45,0.993
46,0.9925
47,0.9929
48,0.9924
49,0.9936
50,0.9934
