Round,Accuracy
0,0.0958
1,0.9816
2,0.9879
3,0.9895
4,0.9905
5,0.9912
6,0.9914
7,0.9913
8,0.9919
9,0.9921
10,0.993
11,0.9927
12,0.993
13,0.9928
14,0.993
15,0.9931
16,0.9931
17,0.993
18,0.9931
19,0.9929
20,0.9934
21,0.9932
22,0.9929
23,0.993
24,0.9935
25,0.9933
26,0.9932
27,0.9927
28,0.9932
29,0.9929
30,0.9928
31,0.993
32,0.9933
33,0.9935
34,0.9934
35,0.9934
36,0.9933
37,0.9932
38,0.9931
39,0.9934
40,0.9935
41,0.9936
42,0.9931
43,0.9937
44,0.9934
45,0.9936
46,0.9936
47,0.9932
48,0.9937
49,0.9939
50,0.9933
