Round,Accuracy
0,0.1423
1,0.9204
2,0.9745
3,0.9753
4,0.9766
5,0.9777
6,0.9774
7,0.9788
8,0.9788
9,0.978
10,0.9779
11,0.9778
12,0.9773
13,0.9775
14,0.9785
15,0.9754
16,0.9783
17,0.9761
18,0.9779
19,0.9785
20,0.977
21,0.9774
22,0.9754
23,0.9767
24,0.9754
25,0.9747
26,0.9746
27,0.9745
28,0.9754
29,0.9741
30,0.9741
31,0.9734
32,0.9744
33,0.9747
34,0.9741
35,0.9733
36,0.9728
37,0.9733
38,0.9739
39,0.9729
40,0.9736
41,0.9735
42,0.973
43,0.9735
44,0.9726
45,0.9729
46,0.9738
47,0.9738
48,0.9743
49,0.9737
50,0.9732
