Round,Accuracy
0,0.1163
1,0.939
2,0.977
3,0.9784
4,0.9795
5,0.9794
6,0.9808
7,0.9797
8,0.9804
9,0.9811
10,0.9808
11,0.9812
12,0.9809
13,0.9802
14,0.9801
15,0.9795
16,0.979
17,0.9794
18,0.979
19,0.9794
20,0.9788
21,0.9783
22,0.9778
23,0.9783
24,0.9779
25,0.9774
26,0.9769
27,0.9775
28,0.9764
29,0.976
30,0.9769
31,0.9764
32,0.9759
33,0.9749
34,0.9761
35,0.9758
36,0.9757
37,0.975
38,0.9747
39,0.9752
40,0.9731
41,0.9744
42,0.9762
43,0.9745
44,0.9747
45,0.9749
46,0.974
47,0.9756
48,0.9748
49,0.9745
50,0.9728
