Round,Accuracy
0,0.1107
1,0.1988
2,0.757
3,0.8147
4,0.8207
5,0.8233
6,0.8234
7,0.825
8,0.827
9,0.8265
10,0.8247
11,0.8269
12,0.8221
13,0.8223
14,0.8184
15,0.8238
16,0.8191
17,0.82
18,0.8189
19,0.8211
20,0.8196
21,0.819
22,0.8186
23,0.8216
24,0.8149
25,0.8223
26,0.8205
27,0.8235
28,0.82
29,0.8235
30,0.8238
31,0.8175
32,0.8227
33,0.8212
34,0.8219
35,0.8235
36,0.8208
37,0.8218
38,0.8215
39,0.8218
40,0.8229
41,0.8191
42,0.8231
43,0.8212
44,0.8213
45,0.8221
46,0.814
47,0.8228
48,0.823
49,0.8216
50,0.8221
