Round,Accuracy
0,0.1692
1,0.476
2,0.7737
3,0.799
4,0.8046
5,0.8066
6,0.8092
7,0.8057
8,0.8086
9,0.8113
10,0.8116
11,0.8125
12,0.8107
13,0.8105
14,0.8113
15,0.8148
16,0.8078
17,0.8132
18,0.8102
19,0.8131
20,0.8151
21,0.8131
22,0.8144
23,0.8077
24,0.8137
25,0.816
26,0.8164
27,0.8118
28,0.8111
29,0.8135
30,0.8169
31,0.8123
32,0.8157
33,0.8142
34,0.8157
35,0.8154
36,0.8138
37,0.8114
38,0.8161
39,0.8164
40,0.8165
41,0.815
42,0.8147
43,0.8153
44,0.813
45,0.811
46,0.8103
47,0.8114
48,0.8143
49,0.816
50,0.8171
