Round,Accuracy
0,0.1
1,0.1247
2,0.1019
3,0.1043
4,0.1123
5,0.1289
6,0.1884
7,0.2855
8,0.2967
9,0.2902
10,0.2905
11,0.2972
12,0.3081
13,0.3202
14,0.3201
15,0.3104
16,0.304
17,0.3051
18,0.3164
19,0.3283
20,0.3319
21,0.3269
22,0.3232
23,0.3214
24,0.3205
25,0.3205
26,0.3218
27,0.3197
28,0.3202
29,0.3222
30,0.3218
31,0.3209
32,0.3167
33,0.3139
34,0.3141
35,0.3169
36,0.3215
37,0.3216
38,0.3169
39,0.312
40,0.311
41,0.3144
42,0.3163
43,0.3147
44,0.314
45,0.3155
46,0.3155
47,0.3122
48,0.3088
49,0.3084
50,0.308
