Round,Accuracy
0,0.1
1,0.1229
2,0.1006
3,0.1018
4,0.106
5,0.1152
6,0.1675
7,0.2885
8,0.3192
9,0.2679
10,0.2494
11,0.2618
12,0.2872
13,0.3148
14,0.3367
15,0.3289
16,0.3096
17,0.2987
18,0.3019
19,0.3135
20,0.3311
21,0.3361
22,0.3331
23,0.3268
24,0.325
25,0.3269
26,0.3303
27,0.3329
28,0.3324
29,0.3264
30,0.3208
31,0.3192
32,0.3227
33,0.3255
34,0.3283
35,0.3276
36,0.3265
37,0.3263
38,0.3247
39,0.3216
40,0.3211
41,0.3211
42,0.3235
43,0.3246
44,0.3213
45,0.3204
46,0.3173
47,0.3181
48,0.3196
49,0.322
50,0.3224
