Round,Accuracy
0,0.1216
1,0.9626
2,0.9828
3,0.9853
4,0.9874
5,0.9876
6,0.9886
7,0.9887
8,0.9868
9,0.9899
10,0.9895
11,0.9901
12,0.9897
13,0.9899
14,0.9898
15,0.9896
16,0.9899
17,0.9897
18,0.9897
19,0.9897
20,0.9901
21,0.9897
22,0.989
23,0.9898
24,0.99
25,0.99
26,0.9899
27,0.99
28,0.99
29,0.99
30,0.9902
31,0.9905
32,0.9901
33,0.9899
34,0.9898
35,0.9902
36,0.9902
37,0.9898
38,0.99
39,0.9903
40,0.9901
41,0.9898
42,0.9899
43,0.9899
44,0.99
45,0.9902
46,0.9902
47,0.9906
48,0.9904
49,0.9904
50,0.9903
