Round,Accuracy
0,0.0892
1,0.9224
2,0.9808
3,0.9847
4,0.9866
5,0.9877
6,0.988
7,0.9892
8,0.9894
9,0.9891
10,0.9891
11,0.9894
12,0.9899
13,0.9898
14,0.9892
15,0.9896
16,0.9901
17,0.9896
18,0.9898
19,0.9897
20,0.9902
21,0.99
22,0.9898
23,0.9898
24,0.9902
25,0.9903
26,0.9904
27,0.9897
28,0.99
29,0.9903
30,0.9906
31,0.9904
32,0.9903
33,0.9905
34,0.9906
35,0.9902
36,0.9908
37,0.9908
38,0.9903
39,0.9902
40,0.9904
41,0.9902
42,0.99
43,0.9901
44,0.9902
45,0.9903
46,0.9902
47,0.99
48,0.9903
49,0.9905
50,0.9901
