Round,Accuracy
0,0.1
1,0.1
2,0.1
3,0.0946
4,0.0865
5,0.0821
6,0.0968
7,0.1
8,0.1
9,0.1092
10,0.1269
11,0.1
12,0.1
13,0.081
14,0.1
15,0.1
16,0.1115
17,0.1151
18,0.1
19,0.1575
20,0.1175
21,0.1
22,0.1479
23,0.1132
24,0.145
25,0.1
26,0.1224
27,0.1024
28,0.1442
29,0.1183
30,0.1105
31,0.1028
32,0.1005
33,0.099
34,0.1562
35,0.1036
36,0.1463
37,0.1
38,0.1472
39,0.109
40,0.1751
41,0.11
42,0.1654
43,0.1017
44,0.125
45,0.1048
46,0.0996
47,0.1166
48,0.1001
49,0.1534
50,0.1519
