Round,Accuracy
0,0.0854
1,0.1
2,0.1
3,0.1
4,0.0986
5,0.1
6,0.1
7,0.1
8,0.1
9,0.1
10,0.0998
11,0.12
12,0.1
13,0.1
14,0.1007
15,0.1
16,0.1
17,0.097
18,0.1413
19,0.0952
20,0.1008
21,0.1428
22,0.1014
23,0.1
24,0.1047
25,0.1026
26,0.0884
27,0.1017
28,0.1015
29,0.1452
30,0.1273
31,0.098
32,0.0964
33,0.1146
34,0.1039
35,0.1
36,0.1
37,0.1
38,0.1114
39,0.1013
40,0.1
41,0.1002
42,0.1093
43,0.1026
44,0.1001
45,0.0999
46,0.1209
47,0.1116
48,0.1074
49,0.1
50,0.1039
