Round,Accuracy
0,0.0924
1,0.0969
2,0.1057
3,0.148
4,0.213
5,0.2479
6,0.2805
7,0.3184
8,0.3688
9,0.4163
10,0.4606
11,0.502
12,0.5322
13,0.5511
14,0.5767
15,0.6043
16,0.6208
17,0.6265
18,0.6465
19,0.6588
20,0.6655
21,0.6696
22,0.6823
23,0.6955
24,0.6985
25,0.7044
26,0.7087
27,0.7203
28,0.7235
29,0.7267
30,0.7267
31,0.7343
32,0.7366
33,0.7369
34,0.7382
35,0.7413
36,0.7446
37,0.7506
38,0.7524
39,0.7529
40,0.7518
41,0.7526
42,0.7562
43,0.7639
44,0.7613
45,0.7612
46,0.7627
47,0.7656
48,0.7695
49,0.7691
50,0.7691
