Round,Accuracy
0,0.108
1,0.882
2,0.9676
3,0.9774
4,0.9813
5,0.9842
6,0.9863
7,0.9884
8,0.9889
9,0.9887
10,0.9895
11,0.9895
12,0.9896
13,0.99
14,0.99
15,0.9907
16,0.9905
17,0.9908
18,0.991
19,0.9914
20,0.9909
21,0.9909
22,0.991
23,0.991
24,0.991
25,0.9913
26,0.9916
27,0.9916
28,0.9915
29,0.9915
30,0.9916
31,0.9917
32,0.9919
33,0.9918
34,0.9919
35,0.9919
36,0.9917
37,0.992
38,0.9922
39,0.9921
40,0.9921
41,0.9919
42,0.9925
43,0.9923
44,0.992
45,0.9925
46,0.9923
47,0.9923
48,0.9923
49,0.9923
50,0.9923
