Round,Accuracy
0,0.1
1,0.605
2,0.642
3,0.7315
4,0.7558
5,0.7652
6,0.7728
7,0.777
8,0.7705
9,0.7665
10,0.7596
11,0.7534
12,0.7692
13,0.798
14,0.8174
15,0.82
16,0.8205
17,0.8273
18,0.8294
19,0.8252
20,0.8254
21,0.82
22,0.818
23,0.8214
24,0.8179
25,0.8121
26,0.8211
27,0.8274
28,0.8211
29,0.8197
30,0.8164
31,0.8257
32,0.8321
33,0.8351
34,0.8317
35,0.8266
36,0.8269
37,0.8236
38,0.8259
39,0.8224
40,0.8172
41,0.8126
42,0.8191
43,0.8276
44,0.8325
45,0.8281
46,0.8156
47,0.8183
48,0.8288
49,0.8336
50,0.8242
