Round,Accuracy
0,0.1
1,0.459
2,0.7467
3,0.7578
4,0.7832
5,0.795
6,0.806
7,0.812
8,0.8109
9,0.8094
10,0.7967
11,0.794
12,0.7912
13,0.7981
14,0.8075
15,0.817
16,0.8185
17,0.8285
18,0.8265
19,0.8242
20,0.8203
21,0.8116
22,0.811
23,0.8127
24,0.8189
25,0.8186
26,0.8183
27,0.8138
28,0.8136
29,0.8213
30,0.8223
31,0.8192
32,0.8171
33,0.8141
34,0.8234
35,0.8346
36,0.8272
37,0.8216
38,0.8151
39,0.8146
40,0.8172
41,0.8228
42,0.8286
43,0.8266
44,0.8257
45,0.83
46,0.8277
47,0.8255
48,0.8165
49,0.8188
50,0.824
