Round,Accuracy
0,0.0789
1,0.6268
2,0.6212
3,0.6747
4,0.7064
5,0.7388
6,0.7585
7,0.7787
8,0.7858
9,0.7981
10,0.7631
11,0.7274
12,0.7322
13,0.7416
14,0.7325
15,0.7473
16,0.7722
17,0.7829
18,0.7976
19,0.806
20,0.8119
21,0.8099
22,0.8046
23,0.8023
24,0.7982
25,0.8031
26,0.8149
27,0.8207
28,0.8196
29,0.8077
30,0.8011
31,0.804
32,0.8051
33,0.8057
34,0.8049
35,0.8114
36,0.8203
37,0.819
38,0.8196
39,0.8233
40,0.8218
41,0.8196
42,0.8173
43,0.8206
44,0.8224
45,0.8195
46,0.8107
47,0.8109
48,0.8244
49,0.8233
50,0.8215
