Round,Accuracy
0,0.1
1,0.4874
2,0.3961
3,0.6503
4,0.6678
5,0.7262
6,0.7463
7,0.7685
8,0.7856
9,0.7946
10,0.8113
11,0.8132
12,0.8204
13,0.8195
14,0.8263
15,0.8211
16,0.828
17,0.8243
18,0.8329
19,0.8329
20,0.8339
21,0.8334
22,0.8225
23,0.83
24,0.824
25,0.8294
26,0.8218
27,0.8271
28,0.8197
29,0.8304
30,0.8229
31,0.8361
32,0.8409
33,0.8366
34,0.8402
35,0.835
36,0.8395
37,0.8435
38,0.8449
39,0.8456
40,0.8397
41,0.8469
42,0.839
43,0.847
44,0.8401
45,0.8476
46,0.8466
47,0.8489
48,0.8429
49,0.8428
50,0.838
