Round,Accuracy
0,0.1036
1,0.9506
2,0.981
3,0.9851
4,0.9868
5,0.9876
6,0.9881
7,0.9882
8,0.9884
9,0.9889
10,0.9887
11,0.9889
12,0.9889
13,0.9892
14,0.9892
15,0.9895
16,0.9898
17,0.9897
18,0.9892
19,0.9894
20,0.9897
21,0.9894
22,0.9894
23,0.9896
24,0.9892
25,0.989
26,0.9892
27,0.9896
28,0.9892
29,0.9892
30,0.9893
31,0.9891
32,0.9894
33,0.9886
34,0.9894
35,0.9896
36,0.9896
37,0.9894
38,0.9897
39,0.9891
40,0.9897
41,0.9896
42,0.9894
43,0.9894
44,0.9896
45,0.9898
46,0.9896
47,0.9898
48,0.9899
49,0.9888
50,0.9895
