Round,Accuracy
0,0.1065
1,0.9207
2,0.9815
3,0.9853
4,0.9867
5,0.9875
6,0.9881
7,0.9885
8,0.9887
9,0.9894
10,0.9893
11,0.99
12,0.9895
13,0.9905
14,0.9906
15,0.9904
16,0.9905
17,0.9907
18,0.9908
19,0.9911
20,0.9914
21,0.9916
22,0.9916
23,0.9911
24,0.9916
25,0.9915
26,0.9915
27,0.9914
28,0.991
29,0.9911
30,0.9912
31,0.9913
32,0.9914
33,0.9917
34,0.9913
35,0.9918
36,0.9913
37,0.9909
38,0.9917
39,0.9916
40,0.9912
41,0.9913
42,0.9909
43,0.9913
44,0.9913
45,0.9918
46,0.9917
47,0.9916
48,0.9914
49,0.9915
50,0.9916
