Round,Accuracy
0,0.1007
1,0.1806
2,0.1835
3,0.2257
4,0.2238
5,0.2849
6,0.2599
7,0.3193
8,0.2872
9,0.3409
10,0.3046
11,0.3625
12,0.2904
13,0.3228
14,0.2967
15,0.3272
16,0.2917
17,0.3358
18,0.2982
19,0.3517
20,0.3247
21,0.3789
22,0.3535
23,0.3971
24,0.3864
25,0.431
26,0.3964
27,0.432
28,0.4121
29,0.4289
30,0.4088
31,0.4367
32,0.4171
33,0.4386
34,0.416
35,0.4384
36,0.4162
37,0.4506
38,0.4321
39,0.4572
40,0.4273
41,0.4732
42,0.4356
43,0.44
44,0.4353
45,0.4573
46,0.4289
47,0.466
48,0.4367
49,0.4695
50,0.4323
