Round,Accuracy
0,0.1001
1,0.1526
2,0.1786
3,0.2238
4,0.2453
5,0.2942
6,0.3165
7,0.3343
8,0.3611
9,0.3694
10,0.3734
11,0.3931
12,0.3994
13,0.4066
14,0.4085
15,0.4098
16,0.3978
17,0.4094
18,0.3985
19,0.4234
20,0.4067
21,0.4263
22,0.3925
23,0.4086
24,0.3708
25,0.4178
26,0.386
27,0.4308
28,0.4146
29,0.4304
30,0.4173
31,0.4333
32,0.4305
33,0.4271
34,0.4359
35,0.4248
36,0.4352
37,0.4397
38,0.4316
39,0.4376
40,0.4298
41,0.4472
42,0.4241
43,0.4251
44,0.4148
45,0.4321
46,0.4129
47,0.4205
48,0.421
49,0.4217
50,0.4061
