Round,Accuracy
0,0.1
1,0.8482
2,0.8748
3,0.8802
4,0.8848
5,0.8862
6,0.8868
7,0.8889
8,0.8894
9,0.8897
10,0.8904
11,0.8908
12,0.8929
13,0.8938
14,0.8932
15,0.8931
16,0.8942
17,0.8962
18,0.8944
19,0.896
20,0.8952
21,0.8954
22,0.8972
23,0.8971
24,0.896
25,0.8954
26,0.8962
27,0.8963
28,0.8953
29,0.8952
30,0.8958
31,0.8958
32,0.8931
33,0.8945
34,0.8952
35,0.8955
36,0.8955
37,0.8957
38,0.8944
39,0.894
40,0.8941
41,0.8939
42,0.8938
43,0.893
44,0.8932
45,0.8942
46,0.8944
47,0.8934
48,0.8933
49,0.8944
50,0.8944
