Round,Accuracy
0,0.1284
1,0.7807
2,0.8334
3,0.856
4,0.8646
5,0.8694
6,0.873
7,0.8795
8,0.8824
9,0.8826
10,0.8839
11,0.8844
12,0.887
13,0.8859
14,0.8866
15,0.887
16,0.8853
17,0.8863
18,0.8861
19,0.8867
20,0.8855
21,0.8854
22,0.8872
23,0.886
24,0.8873
25,0.8871
26,0.8866
27,0.8881
28,0.8876
29,0.8867
30,0.8878
31,0.8876
32,0.888
33,0.8881
34,0.8872
35,0.8877
36,0.8868
37,0.8868
38,0.8886
39,0.8865
40,0.8868
41,0.887
42,0.8856
43,0.8878
44,0.8881
45,0.8865
46,0.8864
47,0.8869
48,0.8866
49,0.8863
50,0.8877
