Round,Accuracy
0,0.0953
1,0.1177
2,0.1097
3,0.1422
4,0.2078
5,0.2626
6,0.2915
7,0.2989
8,0.297
9,0.2946
10,0.2926
11,0.2941
12,0.2974
13,0.3033
14,0.3105
15,0.3193
16,0.3301
17,0.3388
18,0.3447
19,0.3495
20,0.3502
21,0.3505
22,0.3501
23,0.3501
24,0.3511
25,0.3525
26,0.355
27,0.3569
28,0.3585
29,0.3614
30,0.3639
31,0.3659
32,0.3674
33,0.3686
34,0.3699
35,0.3723
36,0.3737
37,0.3742
38,0.3752
39,0.3774
40,0.3779
41,0.379
42,0.3794
43,0.381
44,0.3811
45,0.3804
46,0.3804
47,0.3808
48,0.3817
49,0.3821
50,0.3827
