Round,Accuracy
0,0.0999
1,0.1362
2,0.2114
3,0.2561
4,0.3033
5,0.3321
6,0.3366
7,0.3371
8,0.3371
9,0.3378
10,0.3341
11,0.3321
12,0.3341
13,0.3376
14,0.3398
15,0.3444
16,0.3494
17,0.3547
18,0.3572
19,0.3594
20,0.3603
21,0.3623
22,0.3636
23,0.3662
24,0.3687
25,0.3717
26,0.3751
27,0.3777
28,0.3809
29,0.384
30,0.3872
31,0.39
32,0.3934
33,0.3969
34,0.4008
35,0.405
36,0.4086
37,0.4124
38,0.4144
39,0.4163
40,0.4173
41,0.4179
42,0.4185
43,0.4179
44,0.4182
45,0.4175
46,0.4167
47,0.4167
48,0.4164
49,0.4153
50,0.415
