Round,Accuracy
0,0.1
1,0.7784
2,0.8338
3,0.8724
4,0.883
5,0.885
6,0.8838
7,0.8856
8,0.8902
9,0.8888
10,0.8881
11,0.8896
12,0.8903
13,0.8906
14,0.8923
15,0.8931
16,0.8926
17,0.8914
18,0.8928
19,0.8918
20,0.8917
21,0.8928
22,0.8907
23,0.8923
24,0.8927
25,0.892
26,0.8933
27,0.8946
28,0.8938
29,0.893
30,0.8933
31,0.8929
32,0.8927
33,0.8933
34,0.8936
35,0.8938
36,0.8927
37,0.8928
38,0.8932
39,0.8928
40,0.8926
41,0.8923
42,0.8916
43,0.8921
44,0.8923
45,0.8923
46,0.8921
47,0.892
48,0.8923
49,0.8927
50,0.8916
