Round,Accuracy
0,0.1
1,0.7479
2,0.7733
3,0.8559
4,0.8636
5,0.8741
6,0.8775
7,0.8803
8,0.8845
9,0.8838
10,0.8817
11,0.8855
12,0.8878
13,0.8896
14,0.8902
15,0.891
16,0.8929
17,0.8917
18,0.8891
19,0.8925
20,0.8924
21,0.8941
22,0.892
23,0.8934
24,0.8932
25,0.8944
26,0.8954
27,0.8949
28,0.8948
29,0.8948
30,0.8958
31,0.8952
32,0.8956
33,0.8953
34,0.8955
35,0.8945
36,0.8938
37,0.896
38,0.8934
39,0.8948
40,0.8938
41,0.8955
42,0.8943
43,0.8939
44,0.8963
45,0.8941
46,0.8936
47,0.8941
48,0.8939
49,0.893
50,0.8927
