Round,Accuracy
0,0.1
1,0.3749
2,0.3749
3,0.4789
4,0.4967
5,0.5278
6,0.546
7,0.5618
8,0.5647
9,0.5807
10,0.5912
11,0.5928
12,0.5973
13,0.602
14,0.6102
15,0.6123
16,0.6172
17,0.6214
18,0.6205
19,0.6285
20,0.6191
21,0.6283
22,0.6303
23,0.6337
24,0.6349
25,0.6336
26,0.6347
27,0.6293
28,0.6334
29,0.6341
30,0.6434
31,0.6399
32,0.6433
33,0.649
34,0.6498
35,0.6417
36,0.6443
37,0.6498
38,0.6475
39,0.6491
40,0.6514
41,0.6531
42,0.6475
43,0.6443
44,0.6515
45,0.6422
46,0.6493
47,0.6471
48,0.6505
49,0.6533
50,0.6497
