Round,Accuracy
0,0.1
1,0.4075
2,0.4205
3,0.507
4,0.5285
5,0.5425
6,0.559
7,0.5583
8,0.5764
9,0.589
10,0.5915
11,0.5889
12,0.5953
13,0.5996
14,0.6021
15,0.6095
16,0.6134
17,0.6079
18,0.6142
19,0.616
20,0.6187
21,0.617
22,0.6207
23,0.6241
24,0.6275
25,0.6319
26,0.629
27,0.6324
28,0.6272
29,0.6327
30,0.6349
31,0.6382
32,0.6374
33,0.6387
34,0.6385
35,0.6345
36,0.6347
37,0.6348
38,0.6399
39,0.6423
40,0.6369
41,0.6422
42,0.6412
43,0.6422
44,0.6421
45,0.643
46,0.6424
47,0.6381
48,0.6392
49,0.6382
50,0.6432
