Round,Accuracy
0,0.1
1,0.5214
2,0.8061
3,0.8466
4,0.8601
5,0.8674
6,0.8719
7,0.8737
8,0.8753
9,0.8774
10,0.8775
11,0.8794
12,0.8814
13,0.8817
14,0.8808
15,0.882
16,0.8827
17,0.8806
18,0.8805
19,0.8821
20,0.881
21,0.8834
22,0.8797
23,0.8814
24,0.8804
25,0.8807
26,0.8795
27,0.8811
28,0.8812
29,0.8821
30,0.8814
31,0.8808
32,0.8809
33,0.8806
34,0.8825
35,0.8804
36,0.8811
37,0.8814
38,0.8789
39,0.88
40,0.88
41,0.8797
42,0.8799
43,0.8813
44,0.8796
45,0.8796
46,0.879
47,0.8785
48,0.8787
49,0.8786
50,0.8805
