Round,Accuracy
0,0.1
1,0.7197
2,0.8652
3,0.8729
4,0.8786
5,0.8801
6,0.8809
7,0.8814
8,0.8821
9,0.8833
10,0.8829
11,0.883
12,0.8858
13,0.8859
14,0.886
15,0.8862
16,0.8865
17,0.8861
18,0.8872
19,0.8857
20,0.8861
21,0.8848
22,0.8855
23,0.8861
24,0.8846
25,0.8842
26,0.8863
27,0.8846
28,0.8871
29,0.8857
30,0.8865
31,0.8873
32,0.8865
33,0.8866
34,0.8864
35,0.887
36,0.8859
37,0.8873
38,0.886
39,0.8863
40,0.8852
41,0.8871
42,0.8881
43,0.886
44,0.8864
45,0.8853
46,0.8863
47,0.8848
48,0.8848
49,0.8866
50,0.8857
