Round,Accuracy
0,0.0972
1,0.9794
2,0.986
3,0.9878
4,0.9882
5,0.9885
6,0.9895
7,0.9895
8,0.9898
9,0.99
10,0.9897
11,0.99
12,0.9902
13,0.9907
14,0.9909
15,0.991
16,0.9915
17,0.991
18,0.9911
19,0.9916
20,0.9917
21,0.9916
22,0.9919
23,0.9913
24,0.9912
25,0.9908
26,0.9913
27,0.9909
28,0.9914
29,0.9912
30,0.9916
31,0.9913
32,0.9908
33,0.9911
34,0.991
35,0.9913
36,0.9912
37,0.9912
38,0.9908
39,0.9908
40,0.991
41,0.9913
42,0.9909
43,0.9905
44,0.9912
45,0.9911
46,0.9909
47,0.9911
48,0.9908
49,0.9908
50,0.9905
