Round,Accuracy
0,0.0829
1,0.9797
2,0.9866
3,0.9872
4,0.9888
5,0.9901
6,0.9903
7,0.9906
8,0.9913
9,0.991
10,0.9913
11,0.9913
12,0.9913
13,0.9915
14,0.9914
15,0.9921
16,0.9911
17,0.9917
18,0.992
19,0.9917
20,0.992
21,0.9918
22,0.9917
23,0.9918
24,0.9918
25,0.9919
26,0.9919
27,0.9916
28,0.9917
29,0.9916
30,0.9922
31,0.992
32,0.9919
33,0.992
34,0.9922
35,0.9921
36,0.9925
37,0.9921
38,0.9916
39,0.992
40,0.9921
41,0.992
42,0.992
43,0.9921
44,0.9918
45,0.9921
46,0.992
47,0.9921
48,0.9919
49,0.9919
50,0.9917
