Round,Accuracy
0,0.1
1,0.1085
2,0.2498
3,0.2756
4,0.2509
5,0.2877
6,0.291
7,0.2933
8,0.2982
9,0.2936
10,0.2978
11,0.2916
12,0.2995
13,0.2993
14,0.3018
15,0.2919
16,0.2979
17,0.3021
18,0.3041
19,0.2965
20,0.3019
21,0.3005
22,0.3035
23,0.3041
24,0.3071
25,0.3039
26,0.3052
27,0.3056
28,0.3053
29,0.3032
30,0.3047
31,0.3063
32,0.3077
33,0.3091
34,0.3077
35,0.3118
36,0.3087
37,0.3087
38,0.3104
39,0.3097
40,0.31
41,0.3127
42,0.3099
43,0.3081
44,0.3129
45,0.3107
46,0.3018
47,0.3096
48,0.312
49,0.3123
50,0.3122
