Round,Accuracy
0,0.0928
1,0.1011
2,0.1911
3,0.2347
4,0.2963
5,0.3084
6,0.2841
7,0.2923
8,0.305
9,0.3037
10,0.3009
11,0.2913
12,0.301
13,0.3006
14,0.3033
15,0.3031
16,0.3024
17,0.3087
18,0.3064
19,0.3081
20,0.303
21,0.3056
22,0.31
23,0.3084
24,0.3082
25,0.2993
26,0.3099
27,0.3103
28,0.3107
29,0.3098
30,0.3083
31,0.3086
32,0.3097
33,0.2956
34,0.3084
35,0.3109
36,0.3088
37,0.3144
38,0.3124
39,0.3093
40,0.3028
41,0.3125
42,0.309
43,0.3106
44,0.3146
45,0.3134
46,0.3152
47,0.3151
48,0.3049
49,0.3151
50,0.318
