Round,Avg Accuracy,Std Accuracy
0,0.0940,0.0462
1,0.2088,0.0449
2,0.5234,0.0261
3,0.7611,0.0149
4,0.8213,0.0118
5,0.8424,0.0066
6,0.8535,0.0048
7,0.8608,0.0031
8,0.8656,0.0017
9,0.8690,0.0029
10,0.8723,0.0021
11,0.8749,0.0015
12,0.8767,0.0016
13,0.8784,0.0009
14,0.8796,0.0009
15,0.8797,0.0019
16,0.8807,0.0013
17,0.8826,0.0011
18,0.8822,0.0004
19,0.8827,0.0001
20,0.8834,0.0004
21,0.8846,0.0004
22,0.8852,0.0009
23,0.8852,0.0011
24,0.8860,0.0009
25,0.8862,0.0011
26,0.8872,0.0014
27,0.8874,0.0005
28,0.8872,0.0003
29,0.8873,0.0007
30,0.8878,0.0004
31,0.8878,0.0005
32,0.8874,0.0005
33,0.8877,0.0007
34,0.8878,0.0004
35,0.8876,0.0004
36,0.8882,0.0006
37,0.8877,0.0003
38,0.8881,0.0004
39,0.8883,0.0004
40,0.8882,0.0004
41,0.8884,0.0006
42,0.8887,0.0002
43,0.8873,0.0009
44,0.8879,0.0006
45,0.8881,0.0006
46,0.8884,0.0004
47,0.8884,0.0004
48,0.8885,0.0003
49,0.8881,0.0004
50,0.8880,0.0006
