Round,Avg Accuracy,Std Accuracy
0,0.0893,0.0088
1,0.2599,0.0590
2,0.5187,0.0171
3,0.6933,0.0102
4,0.7497,0.0262
5,0.7763,0.0058
6,0.7922,0.0004
7,0.7849,0.0217
8,0.7970,0.0232
9,0.8131,0.0107
10,0.8284,0.0037
11,0.8360,0.0067
12,0.8353,0.0023
13,0.8343,0.0052
14,0.8376,0.0019
15,0.8431,0.0012
16,0.8448,0.0022
17,0.8411,0.0004
18,0.8367,0.0042
19,0.8368,0.0052
20,0.8418,0.0033
21,0.8454,0.0019
22,0.8448,0.0012
23,0.8437,0.0026
24,0.8439,0.0046
25,0.8468,0.0034
26,0.8481,0.0021
27,0.8479,0.0016
28,0.8482,0.0020
29,0.8485,0.0011
30,0.8476,0.0020
31,0.8481,0.0013
32,0.8487,0.0016
33,0.8499,0.0042
34,0.8509,0.0047
35,0.8507,0.0029
36,0.8491,0.0026
37,0.8481,0.0006
38,0.8493,0.0013
39,0.8488,0.0032
40,0.8490,0.0037
41,0.8480,0.0047
42,0.8482,0.0056
43,0.8490,0.0049
44,0.8483,0.0050
45,0.8482,0.0046
46,0.8471,0.0062
47,0.8488,0.0054
48,0.8509,0.0045
49,0.8510,0.0038
50,0.8508,0.0028
