Round,Avg Accuracy,Std Accuracy
0,0.0897,0.0189
1,0.2695,0.0415
2,0.8294,0.0034
3,0.8584,0.0017
4,0.8673,0.0026
5,0.8710,0.0028
6,0.8748,0.0022
7,0.8780,0.0020
8,0.8788,0.0005
9,0.8806,0.0017
10,0.8816,0.0013
11,0.8825,0.0008
12,0.8825,0.0011
13,0.8833,0.0009
14,0.8837,0.0012
15,0.8833,0.0011
16,0.8835,0.0001
17,0.8836,0.0011
18,0.8844,0.0009
19,0.8837,0.0012
20,0.8821,0.0040
21,0.8840,0.0012
22,0.8843,0.0016
23,0.8814,0.0033
24,0.8838,0.0026
25,0.8838,0.0021
26,0.8835,0.0022
27,0.8825,0.0016
28,0.8833,0.0021
29,0.8837,0.0013
30,0.8825,0.0026
31,0.8830,0.0019
32,0.8827,0.0022
33,0.8832,0.0024
34,0.8831,0.0026
35,0.8825,0.0023
36,0.8829,0.0024
37,0.8821,0.0020
38,0.8820,0.0031
39,0.8821,0.0030
40,0.8822,0.0035
41,0.8814,0.0038
42,0.8823,0.0030
43,0.8819,0.0035
44,0.8813,0.0034
45,0.8823,0.0030
46,0.8827,0.0025
47,0.8800,0.0032
48,0.8813,0.0029
49,0.8801,0.0040
50,0.8738,0.0127
