Round,Avg Accuracy,Std Accuracy
0,0.0670,0.0000
1,0.2973,0.0000
2,0.8321,0.0000
3,0.8505,0.0000
4,0.8546,0.0000
5,0.8564,0.0000
6,0.8560,0.0000
7,0.8570,0.0000
8,0.8583,0.0000
9,0.8584,0.0000
10,0.8518,0.0000
11,0.8516,0.0000
12,0.8524,0.0000
13,0.8491,0.0000
14,0.8468,0.0000
15,0.8464,0.0000
16,0.8398,0.0000
17,0.8392,0.0000
18,0.8381,0.0000
19,0.8385,0.0000
20,0.8344,0.0000
21,0.8336,0.0000
22,0.8290,0.0000
23,0.8304,0.0000
24,0.8326,0.0000
25,0.8295,0.0000
26,0.8291,0.0000
27,0.8288,0.0000
28,0.8261,0.0000
29,0.8270,0.0000
30,0.8256,0.0000
31,0.8210,0.0000
32,0.8138,0.0000
33,0.8150,0.0000
34,0.8139,0.0000
35,0.8123,0.0000
36,0.8089,0.0000
37,0.8052,0.0000
38,0.8048,0.0000
39,0.8021,0.0000
40,0.8014,0.0000
41,0.8011,0.0000
42,0.7997,0.0000
43,0.8011,0.0000
44,0.7985,0.0000
45,0.7986,0.0000
46,0.7964,0.0000
47,0.7921,0.0000
48,0.7932,0.0000
49,0.7900,0.0000
50,0.7896,0.0000
