Round,Avg Accuracy,Std Accuracy
0,0.1093,0.0214
1,0.2338,0.0535
2,0.8129,0.0045
3,0.8372,0.0162
4,0.8535,0.0113
5,0.8630,0.0064
6,0.8687,0.0052
7,0.8701,0.0067
8,0.8736,0.0053
9,0.8731,0.0051
10,0.8748,0.0057
11,0.8762,0.0050
12,0.8778,0.0049
13,0.8770,0.0050
14,0.8785,0.0047
15,0.8777,0.0046
16,0.8764,0.0067
17,0.8782,0.0048
18,0.8788,0.0040
19,0.8750,0.0042
20,0.8786,0.0039
21,0.8778,0.0036
22,0.8778,0.0043
23,0.8778,0.0046
24,0.8784,0.0037
25,0.8774,0.0039
26,0.8780,0.0042
27,0.8789,0.0048
28,0.8778,0.0040
29,0.8767,0.0042
30,0.8778,0.0046
31,0.8775,0.0048
32,0.8766,0.0045
33,0.8769,0.0045
34,0.8772,0.0050
35,0.8768,0.0043
36,0.8769,0.0052
37,0.8771,0.0050
38,0.8779,0.0047
39,0.8770,0.0054
40,0.8773,0.0043
41,0.8768,0.0043
42,0.8766,0.0049
43,0.8757,0.0044
44,0.8763,0.0043
45,0.8759,0.0044
46,0.8764,0.0043
47,0.8757,0.0043
48,0.8760,0.0045
49,0.8757,0.0035
50,0.8752,0.0044
