Round,Avg Accuracy,Std Accuracy
0,0.0729,0.0042
1,0.2703,0.1050
2,0.8247,0.0018
3,0.8549,0.0039
4,0.8644,0.0042
5,0.8690,0.0055
6,0.8719,0.0056
7,0.8752,0.0050
8,0.8772,0.0049
9,0.8776,0.0048
10,0.8791,0.0046
11,0.8799,0.0040
12,0.8790,0.0048
13,0.8799,0.0045
14,0.8817,0.0039
15,0.8820,0.0047
16,0.8817,0.0048
17,0.8824,0.0041
18,0.8821,0.0036
19,0.8749,0.0133
20,0.8818,0.0047
21,0.8818,0.0037
22,0.8821,0.0041
23,0.8820,0.0041
24,0.8811,0.0039
25,0.8820,0.0039
26,0.8821,0.0041
27,0.8814,0.0042
28,0.8797,0.0066
29,0.8786,0.0082
30,0.8812,0.0043
31,0.8804,0.0046
32,0.8812,0.0045
33,0.8804,0.0040
34,0.8808,0.0036
35,0.8811,0.0040
36,0.8809,0.0036
37,0.8799,0.0050
38,0.8806,0.0041
39,0.8808,0.0050
40,0.8808,0.0045
41,0.8796,0.0064
42,0.8786,0.0047
43,0.8803,0.0043
44,0.8799,0.0032
45,0.8809,0.0042
46,0.8804,0.0038
47,0.8806,0.0028
48,0.8800,0.0032
49,0.8800,0.0033
50,0.8799,0.0038
