Round,Avg Accuracy,Std Accuracy
0,0.1346,0.0434
1,0.2018,0.0082
2,0.7356,0.0297
3,0.8008,0.0095
4,0.8106,0.0089
5,0.8142,0.0080
6,0.8140,0.0115
7,0.8173,0.0087
8,0.8173,0.0077
9,0.8189,0.0061
10,0.8153,0.0075
11,0.8177,0.0056
12,0.8178,0.0039
13,0.8178,0.0063
14,0.8195,0.0054
15,0.8136,0.0047
16,0.8127,0.0041
17,0.8148,0.0050
18,0.8123,0.0048
19,0.8123,0.0042
20,0.8091,0.0047
21,0.8090,0.0044
22,0.8082,0.0081
23,0.8058,0.0074
24,0.8051,0.0070
25,0.8051,0.0104
26,0.8031,0.0083
27,0.8067,0.0073
28,0.8027,0.0043
29,0.8037,0.0070
30,0.7973,0.0016
31,0.7999,0.0043
32,0.8005,0.0055
33,0.7986,0.0052
34,0.7976,0.0051
35,0.7980,0.0043
36,0.8000,0.0054
37,0.7943,0.0062
38,0.7939,0.0059
39,0.7918,0.0044
40,0.7836,0.0035
41,0.7842,0.0031
42,0.7815,0.0040
43,0.7810,0.0068
44,0.7782,0.0045
45,0.7800,0.0078
46,0.7782,0.0083
47,0.7741,0.0047
48,0.7706,0.0059
49,0.7733,0.0080
50,0.7708,0.0097
