Round,Avg Accuracy,Std Accuracy
0,0.0826,0.0207
1,0.2163,0.0287
2,0.8226,0.0057
3,0.8461,0.0054
4,0.8641,0.0023
5,0.8694,0.0017
6,0.8718,0.0022
7,0.8749,0.0021
8,0.8772,0.0017
9,0.8776,0.0024
10,0.8787,0.0011
11,0.8777,0.0028
12,0.8793,0.0016
13,0.8807,0.0009
14,0.8814,0.0006
15,0.8809,0.0003
16,0.8805,0.0004
17,0.8810,0.0002
18,0.8807,0.0011
19,0.8813,0.0008
20,0.8809,0.0007
21,0.8809,0.0006
22,0.8815,0.0009
23,0.8809,0.0018
24,0.8806,0.0004
25,0.8801,0.0016
26,0.8804,0.0011
27,0.8805,0.0008
28,0.8805,0.0007
29,0.8787,0.0013
30,0.8804,0.0014
31,0.8807,0.0010
32,0.8805,0.0015
33,0.8809,0.0006
34,0.8810,0.0014
35,0.8808,0.0004
36,0.8800,0.0006
37,0.8798,0.0004
38,0.8808,0.0009
39,0.8705,0.0128
40,0.8795,0.0011
41,0.8801,0.0010
42,0.8788,0.0007
43,0.8802,0.0009
44,0.8795,0.0007
45,0.8786,0.0005
46,0.8792,0.0013
47,0.8771,0.0039
48,0.8792,0.0013
49,0.8795,0.0009
50,0.8794,0.0013
