Round,Avg Accuracy,Std Accuracy
0,0.1507,0.0409
1,0.1507,0.0409
2,0.1847,0.0199
3,0.4430,0.0345
4,0.6233,0.0184
5,0.7291,0.0255
6,0.7791,0.0242
7,0.8060,0.0199
8,0.8233,0.0159
9,0.8353,0.0125
10,0.8437,0.0092
11,0.8480,0.0052
12,0.8491,0.0036
13,0.8483,0.0039
14,0.8479,0.0043
15,0.8487,0.0040
16,0.8508,0.0024
17,0.8525,0.0015
18,0.8549,0.0011
19,0.8587,0.0005
20,0.8616,0.0006
21,0.8643,0.0009
22,0.8668,0.0015
23,0.8686,0.0024
24,0.8694,0.0027
25,0.8701,0.0024
26,0.8712,0.0021
27,0.8716,0.0014
28,0.8719,0.0002
29,0.8725,0.0002
30,0.8731,0.0007
31,0.8730,0.0006
32,0.8731,0.0008
33,0.8732,0.0008
34,0.8734,0.0007
35,0.8737,0.0007
36,0.8741,0.0005
37,0.8740,0.0007
38,0.8740,0.0005
39,0.8746,0.0004
40,0.8747,0.0004
41,0.8748,0.0004
42,0.8746,0.0010
43,0.8743,0.0008
44,0.8743,0.0005
45,0.8750,0.0007
46,0.8753,0.0010
47,0.8747,0.0009
48,0.8744,0.0005
49,0.8743,0.0004
50,0.8744,0.0005
