Round,Accuracy
0,0.1085
1,0.4298
2,0.5232
3,0.547
4,0.5623
5,0.5772
6,0.5819
7,0.5919
8,0.5954
9,0.5948
10,0.6008
11,0.5998
12,0.6116
13,0.6097
14,0.6168
15,0.6179
16,0.624
17,0.6238
18,0.6286
19,0.6231
20,0.6264
21,0.6267
22,0.6253
23,0.6282
24,0.6274
25,0.6335
26,0.6278
27,0.6328
28,0.6355
29,0.6385
30,0.6343
31,0.6354
32,0.6286
33,0.6321
34,0.6382
35,0.6325
36,0.6341
37,0.6318
38,0.6362
39,0.6377
40,0.6323
41,0.6348
42,0.6395
43,0.6367
44,0.6348
45,0.6372
46,0.6353
47,0.6383
48,0.6333
49,0.6359
50,0.6359
