Round,Accuracy
0,0.101
1,0.4418
2,0.5158
3,0.5467
4,0.5617
5,0.5768
6,0.5834
7,0.5898
8,0.5939
9,0.6062
10,0.6136
11,0.6128
12,0.6089
13,0.6115
14,0.6195
15,0.6195
16,0.6232
17,0.6203
18,0.6232
19,0.6215
20,0.6249
21,0.6267
22,0.6312
23,0.6267
24,0.6291
25,0.6298
26,0.6293
27,0.6323
28,0.6326
29,0.6327
30,0.6319
31,0.633
32,0.6306
33,0.6373
34,0.6287
35,0.63
36,0.6353
37,0.6344
38,0.6319
39,0.6322
40,0.6391
41,0.637
42,0.6349
43,0.6316
44,0.6346
45,0.6348
46,0.6329
47,0.632
48,0.6316
49,0.6326
50,0.6347
