Round,Accuracy
0,0.7649
1,0.8474
2,0.8567
3,0.858
4,0.8587
5,0.8558
6,0.8557
7,0.8577
8,0.8561
9,0.8561
10,0.8563
11,0.8515
12,0.8546
13,0.8492
14,0.8472
15,0.8435
16,0.8411
17,0.8474
18,0.8432
19,0.8379
20,0.8376
21,0.8446
22,0.8419
23,0.8425
24,0.8414
25,0.8448
26,0.8409
27,0.842
28,0.8411
29,0.8474
30,0.8446
31,0.8412
32,0.8429
33,0.8385
34,0.8466
35,0.8346
36,0.8431
37,0.8454
38,0.8434
39,0.8435
40,0.8443
41,0.8426
42,0.842
43,0.8422
44,0.8419
45,0.8417
46,0.8439
47,0.8391
48,0.8415
49,0.8392
50,0.8389
