Round,Accuracy
0,0.2351
1,0.8508
2,0.8567
3,0.8586
4,0.8595
5,0.86
6,0.8577
7,0.8572
8,0.8532
9,0.8537
10,0.8511
11,0.8524
12,0.8472
13,0.8469
14,0.8449
15,0.8417
16,0.8425
17,0.8439
18,0.8422
19,0.8445
20,0.8466
21,0.8477
22,0.8446
23,0.8481
24,0.8468
25,0.8509
26,0.8485
27,0.8465
28,0.8462
29,0.8477
30,0.8445
31,0.8485
32,0.8446
33,0.8437
34,0.8414
35,0.8425
36,0.8396
37,0.84
38,0.8408
39,0.8366
40,0.8377
41,0.8443
42,0.8411
43,0.8437
44,0.8414
45,0.8439
46,0.8374
47,0.842
48,0.8391
49,0.84
50,0.8376
