Round,Accuracy
0,0.7649
1,0.8551
2,0.8544
3,0.8548
4,0.8511
5,0.8514
6,0.8506
7,0.8495
8,0.8495
9,0.8455
10,0.8432
11,0.8422
12,0.84
13,0.84
14,0.8353
15,0.8392
16,0.8392
17,0.8363
18,0.8342
19,0.8357
20,0.8366
21,0.8349
22,0.8359
23,0.8331
24,0.8353
25,0.8343
26,0.8396
27,0.8337
28,0.834
29,0.8282
30,0.8343
31,0.8288
32,0.8296
33,0.8337
34,0.8285
35,0.8302
36,0.8306
37,0.8316
38,0.8296
39,0.8305
40,0.8308
41,0.8282
42,0.8288
43,0.8339
44,0.8282
45,0.8337
46,0.8408
47,0.8396
48,0.8408
49,0.8399
50,0.829
