Round,Avg Accuracy,Std Accuracy
0,0.0613,0.0000
1,0.0613,0.0000
2,0.1633,0.0000
3,0.2456,0.0000
4,0.3298,0.0000
5,0.4536,0.0000
6,0.5634,0.0000
7,0.6026,0.0000
8,0.6308,0.0000
9,0.6584,0.0000
10,0.6842,0.0000
11,0.7108,0.0000
12,0.7303,0.0000
13,0.7470,0.0000
14,0.7571,0.0000
15,0.7565,0.0000
16,0.7573,0.0000
17,0.7573,0.0000
18,0.7560,0.0000
19,0.7574,0.0000
20,0.7575,0.0000
21,0.7567,0.0000
22,0.7553,0.0000
23,0.7522,0.0000
24,0.7483,0.0000
25,0.7449,0.0000
26,0.7411,0.0000
27,0.7371,0.0000
28,0.7322,0.0000
29,0.7320,0.0000
30,0.7324,0.0000
31,0.7284,0.0000
32,0.7255,0.0000
33,0.7243,0.0000
34,0.7239,0.0000
35,0.7255,0.0000
36,0.7267,0.0000
37,0.7265,0.0000
38,0.7266,0.0000
39,0.7256,0.0000
40,0.7268,0.0000
41,0.7283,0.0000
42,0.7311,0.0000
43,0.7367,0.0000
44,0.7401,0.0000
45,0.7419,0.0000
46,0.7448,0.0000
47,0.7448,0.0000
48,0.7458,0.0000
49,0.7465,0.0000
50,0.7471,0.0000
