Round,Avg Accuracy,Std Accuracy
0,0.0915,0.0099
1,0.1959,0.0000
2,0.3457,0.1098
3,0.6060,0.0469
4,0.6851,0.0117
5,0.6923,0.0189
6,0.6941,0.0043
7,0.7038,0.0025
8,0.7127,0.0007
9,0.7045,0.0192
10,0.7127,0.0025
11,0.7085,0.0045
12,0.7148,0.0049
13,0.7146,0.0009
14,0.7072,0.0137
15,0.7125,0.0155
16,0.7123,0.0013
17,0.7072,0.0123
18,0.7110,0.0082
19,0.6997,0.0075
20,0.7113,0.0084
21,0.7116,0.0123
22,0.7017,0.0058
23,0.7090,0.0127
24,0.7034,0.0056
25,0.7047,0.0175
26,0.7083,0.0147
27,0.7113,0.0088
28,0.7088,0.0126
29,0.7157,0.0114
30,0.7022,0.0049
31,0.6995,0.0040
32,0.7016,0.0161
33,0.7016,0.0190
34,0.6988,0.0176
35,0.6920,0.0204
36,0.7040,0.0130
37,0.7032,0.0152
38,0.6970,0.0140
39,0.6983,0.0119
40,0.6988,0.0123
41,0.6951,0.0083
42,0.6939,0.0168
43,0.7017,0.0154
44,0.7036,0.0112
45,0.6787,0.0297
46,0.6971,0.0078
47,0.7031,0.0110
48,0.6960,0.0080
49,0.7001,0.0155
50,0.6927,0.0175
