Round,Avg Accuracy,Std Accuracy
0,0.0638,0.0000
1,0.1514,0.0000
2,0.5381,0.0000
3,0.5379,0.0000
4,0.6028,0.0000
5,0.6859,0.0000
6,0.6887,0.0000
7,0.6517,0.0000
8,0.6312,0.0000
9,0.6192,0.0000
10,0.6049,0.0000
11,0.5719,0.0000
12,0.5367,0.0000
13,0.5447,0.0000
14,0.5556,0.0000
15,0.5774,0.0000
16,0.5998,0.0000
17,0.6344,0.0000
18,0.6588,0.0000
19,0.6475,0.0000
20,0.6320,0.0000
21,0.6034,0.0000
22,0.5784,0.0000
23,0.5823,0.0000
24,0.5970,0.0000
25,0.6016,0.0000
26,0.5985,0.0000
27,0.6117,0.0000
28,0.6046,0.0000
29,0.5909,0.0000
30,0.5855,0.0000
31,0.5873,0.0000
32,0.5850,0.0000
33,0.5875,0.0000
34,0.5885,0.0000
35,0.5950,0.0000
36,0.6086,0.0000
37,0.6271,0.0000
38,0.6252,0.0000
39,0.6405,0.0000
40,0.6328,0.0000
41,0.6094,0.0000
42,0.5884,0.0000
43,0.5672,0.0000
44,0.5551,0.0000
45,0.5641,0.0000
46,0.5702,0.0000
47,0.5781,0.0000
48,0.5867,0.0000
49,0.5898,0.0000
50,0.6076,0.0000
